V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
16745,Georgia,3/28/20,538.2472929,506.1420635,573.2361111,129.0262993,124.5,133.5017857,120.3551629,116.6659091,124.0027778,5,5,5,110.0365618,96.9225,124.7029545,26.99328389,25.49886364,28.80083333,69,69,69,0,0,0,0,0,0,11,11,11,69.001,69,69,observed,-43.17832867,observed,1721.326505,375.8488376,5195.542612,3277.597474,9751.215137
16746,Georgia,3/29/20,600.8991353,567.3587121,638.5041667,145.7162867,141.08125,150.615625,135.5489493,131.7,139.5011364,11,11,11,110.4002059,97.37395833,126.1434524,28.04669047,26.28538961,30,80,80,80,0,0,0,0,0,0,11,11,11,80.001,80,80,observed,-44.23278203,observed,1862.877523,428.4089565,5474.532885,3969.2783,9920.465571
16747,Georgia,3/30/20,660.0343244,624.3872222,697.2229167,163.1126535,158.1991667,168.2007692,151.2610631,147.1991667,155.5575758,7,7,7,110.3294322,96.19272727,125.2018182,29.4635853,27.4,31.72832168,87,87,87,0,0,0,0,0,0,14,14,14,94.001,94,94,observed,-45.15573177,observed,2004.428542,484.5912926,5617.848283,4117.437934,10105.67405
16748,Georgia,3/31/20,731.021411,695.4975,768.6722222,180.4585101,175.1995455,185.6025,166.9291484,162.4986111,171.5566667,24,24,24,125.2774856,110.7139286,141.25125,32.77398633,30.69166667,34.75048077,111,111,111,0,0,0,0,0,0,17.001,17,17,111.002,111,111,observed,-45.96427816,observed,2088.040785,540.2191538,5696.626665,4124.956054,10331.92684
16749,Georgia,4/1/20,822.8943398,784.65,866.1128788,201.4586254,195.5443182,207.2520833,186.3212723,181.624375,191.0911364,28,28,28,160.550973,144.5380682,178.2742424,39.78891122,37.8,41.81915584,139,139,139,0,0,0,0,0,0,21,21,21,132.002,132,132,observed,-46.66941115,observed,2171.653029,587.9931242,5794.154595,4162.140594,10547.96763
16750,Georgia,4/2/20,934.5310917,894.1052083,976.8077778,225.5043667,219.41625,231.4011111,208.7993021,203.795,213.5034091,24,24,24,195.2523084,177.4875,215.3670455,46.81239785,44.90886364,48.91875,163,163,163,0,0,0,0,0,0,22,22,22,154.002,154,154,observed,-47.27588192,observed,2255.265273,622.6414464,5791.138718,4175.94882,10345.46837
16751,Georgia,4/3/20,1040.671019,995.995,1085.011364,251.2606414,244.6645833,257.3363636,232.7711236,227.5443182,237.6377622,21,21,21,205.7123984,187.6113636,226.0993506,49.90119133,47.75,52.375,184,184,184,0,0,0,0,0,0,22,22,22,176.002,176,176,observed,-47.78283264,observed,2338.877516,646.8191385,5597.541553,3484.423251,10381.13966
16752,Georgia,4/4/20,1112.477809,1069.099773,1158.10375,273.5174664,266.4282738,280.0041667,252.5959168,246.9082386,257.8758523,17,17,17,175.4974951,157.8913889,195,46.354975,43.75,49.11333333,201,201,201,0,0,0,0,0,0,22,22,22,198.002,198,198,observed,-48.18548165,observed,2422.48976,671.3583136,5138.750851,2696.406545,9962.106841
16753,Georgia,4/5/20,1153.58048,1108.495833,1200.637121,291.4882008,284.1239583,298.7278409,267.704219,261.5541667,273.7526786,10,10,10,145.5027617,130.5530303,163.6675,42.81493861,40.10833333,45.55729167,211,211,211,0,0,0,0,0,0,25,25,25,223.002,223,223,observed,-48.47780432,observed,2506.102004,707.4819176,4580.826079,2568.640864,8940.23944
16754,Georgia,4/6/20,1171.922633,1127.093929,1218.005556,302.8684401,294.9085859,310.8004545,276.0704127,269.7458333,282.444697,18,18,18,125.6258443,110.2704545,142.5034091,39.5653031,36.81818182,42.57172619,229,229,229,0,0,0,0,0,0,32.001,32,32,255.003,255,255,observed,-48.65502342,observed,2589.714247,757.0927597,4194.674583,2567.50771,7677.830736
16755,Georgia,4/7/20,1171.549342,1124.696136,1218.9275,304.7383152,296.195,313.0020833,275.5674766,268.6666667,282.2229167,100,100,100,125.1489194,110.9975,140.8227273,37.44225006,34.8325,40.36454545,329,329,329,0,0,0,0,0,0,39,39,39,294.003,294,294,observed,-48.71560889,observed,2767.795877,809.4265292,4236.837509,2557.331596,8080.413282
16756,Georgia,4/8/20,1158.761129,1114.240972,1207.185606,301.1233692,292.6634615,309.6371212,270.2743797,263.1995455,277.4458333,33,33,33,145.5049357,129.7966667,162.6016667,39.2897118,36.90886364,41.80142857,362,362,362,0,0,0,0,0,0,41,41,41,335.003,335,335,observed,-48.66174684,observed,2945.877507,847.2078441,4730.789388,2564.773012,9686.933957
16757,Georgia,4/9/20,1142.740339,1098.538068,1187.797619,299.1980859,290.8275,307.3636364,267.0332192,259.8,274.2229167,17,17,17,170.2607834,152.4404762,188.2266667,42.95186097,40.85616883,45.42922078,379,379,379,0,0,0,0,0,0,35,35,35,370.003,370,370,observed,-48.49873716,observed,3123.959137,858.0609439,5403.418149,2692.948768,10574.47173
16758,Georgia,4/10/20,1145.502294,1100.725758,1189.445833,306.0914421,297.5823864,314.75125,272.8998518,265.9977273,280.1025,37,37,37,191.0941146,172.5975,211.626875,46.88664004,44.83333333,49.11111111,416,416,416,0,0,0,0,0,0,29,29,29,399.003,399,399,observed,-48.23403382,observed,3302.040767,843.0366209,5892.493089,3532.199972,11037.18409
16759,Georgia,4/11/20,1180.495333,1133.988889,1225.7075,320.3447271,312,329.0045455,286.0199759,279.3326923,293.3763393,13,13,13,195.6196589,177.7966667,216.8091667,49.29997552,46.89972222,52,429,429,429,0,0,0,0,0,0,25,25,25,424.003,424,424,observed,-47.87701359,observed,3480.122397,815.7646007,5890.324348,3380.234332,11148.76389
16760,Georgia,4/12/20,1240.88908,1196.655,1290,338.9890474,330.772619,347.8011538,303.438619,295.91625,310.6666667,4,4,4,195.5124546,176.1772727,216.2325,51.1079056,48.49821429,53.75,433,433,433,0,0,0,0,0,0,25,25,25,449.003,449,449,observed,-47.43879229,observed,3658.204027,793.2056632,5466.183677,2942.772626,10696.06061
16761,Georgia,4/13/20,1315.796159,1269.295,1364.805,358.7620014,349.9954545,367.6031818,321.667168,314.3321429,329.1264205,32,32,32,195.4582062,177.4433333,217,52.54694028,50,55.50138889,465,465,465,0,0,0,0,0,0,29.001,29,29,478.004,478,478,observed,-46.93201673,observed,3836.285657,785.7487627,4890.616673,2924.987094,9202.59948
16762,Georgia,4/14/20,1395.599153,1347.442708,1447.601667,376.8279391,367.9975,386.1114583,338.1642996,330.555303,345.4285714,60,60,60,205.0595572,186.3517677,225.503125,54.85484898,52.124375,57.88916667,525,525,525,0,0,0,0,0,0,34,34,34,512.004,512,512,observed,-46.37155215,observed,3964.224431,793.5087447,4546.0892,2960.970853,8413.706464
16763,Georgia,4/15/20,1459.6139,1411.874167,1508.01875,390.8102501,381.6963889,400.0083333,350.566668,342.765,357.8,27,27,27,210.2653983,190.5401515,230.8939394,55.79470884,52.8975,58.77,552,552,552,0,0,0,0,0,0,38,38,38,550.004,550,550,observed,-45.77164891,observed,4092.163204,809.427195,4539.457524,2896.372975,8331.231153
16764,Georgia,4/16/20,1501.255002,1450.652273,1551.561364,399.7686209,390.4965909,409.3008333,358.2036727,350.4261905,365.6252841,35,35,35,211.2575649,192.4431818,231.835,55.85956206,53,58.9,587,587,587,0,0,0,0,0,0,39,39,39,589.004,589,589,observed,-45.14285652,observed,4220.101978,825.0942607,4769.191764,2992.365008,9112.594604
16765,Georgia,4/17/20,1505.594361,1454.485,1556.561667,401.9694526,393.0975,411.67,359.5817959,351.8329545,367.4,63,63,63,190.6605193,171.8551587,210.13125,52.55580677,49.61346154,55.55595238,650,650,650,0,0,0,0,0,0,39,39,39,628.004,628,628,observed,-44.49046654,observed,4348.040752,835.1591884,4954.463907,3317.401598,9248.47731
16766,Georgia,4/18/20,1476.395736,1425.7925,1528.470682,396.0187932,386.4613636,405.9090909,353.336317,345.5454545,361.834375,23,23,23,160.3540967,144.246875,178.3444444,46.86427914,44.14241071,49.72784091,673,673,673,0,0,0,0,0,0,39,39,39,667.004,667,667,observed,-43.81447386,observed,4475.979525,838.4333875,4858.694209,2833.858881,9092.701595
16767,Georgia,4/19/20,1422.376779,1369.766667,1474.290909,384.4750126,375.6535714,394.5125,341.6707739,334.1083333,350.3656566,14,14,14,135.5111859,120.665,151.7283217,42.0215225,39.11083333,45.07884615,687,687,687,0,0,0,0,0,0,41,41,41,708.004,708,708,observed,-43.1098456,observed,4603.918299,836.0900338,4460.625247,2421.003467,8672.458999
16768,Georgia,4/20/20,1365.2623,1316.678571,1415.561111,371.5132777,361.9972222,381.8760417,328.4580214,320.624375,336.91875,88,88,88,135.3853568,120.2479167,152.58375,40.48051524,37.8,43.28690476,775,775,775,0,0,0,0,0,0,42,42,42,750.004,750,750,observed,-42.36790773,observed,4731.857073,828.84812,3959.450918,2378.490864,7420.837027
16769,Georgia,4/21/20,1322.807777,1276.9125,1372.605455,362.6038697,352.8454545,373.1670455,319.2747232,311.0975,327.8199495,23,23,23,160.4042027,143.9013636,178.5457071,43.37930374,40.99791667,46.33333333,798,798,798,0,0,0,0,0,0,42,42,42,792.004,792,792,observed,-41.58059029,observed,5035.101966,815.4113796,3649.059456,2372.340696,6781.161761
16770,Georgia,4/22/20,1308.524162,1261.6975,1362.230303,360.2176362,350.5975,371.4556818,316.6845987,308.5,325.6260417,50,50,50,194.9324425,176.8557143,215.3333333,48.56562743,46.25,51,848,848,848,0,0,0,0,0,0,38,38,38,830.004,830,830,observed,-40.74240432,observed,5338.346859,793.5623806,3629.890378,2352.981335,6645.847502
16771,Georgia,4/23/20,1327.697159,1278.124375,1381.805,367.8807133,357.75,378.6379545,324.1580122,315.8136364,332.3752404,33,33,33,225.9743422,205.195,248.4606818,54.54971717,52.22166667,57,881,881,881,0,0,0,0,0,0,32,32,32,862.004,862,862,observed,-39.85049291,observed,5641.591753,763.1682101,3844.087142,2391.028898,7220.262903
16772,Georgia,4/24/20,1364.426969,1316.195,1414.631875,380.9502041,371.4427083,391.1822727,336.9598958,328.9972222,345.5457071,18,18,18,220.3520648,200.6636364,240.8014286,55.36946636,52.83333333,57.90944056,899,899,899,0,0,0,0,0,0,27,27,27,889.004,889,889,observed,-38.90600759,observed,5944.836646,728.6205963,4114.228809,2560.140791,7710.890166
16773,Georgia,4/25/20,1405.390917,1355.661111,1457.76875,394.5894819,384.5984615,405.5721429,350.1931035,341.8888889,358.9,8,8,8,195.2274526,175.873125,215.4479167,52.74718336,50.19954545,55.50113636,907,907,907,0,0,0,0,0,0,27,27,27,916.004,916,916,observed,-37.91528342,observed,6248.08154,698.2460462,4310.834824,3086.49918,7787.779879
16774,Georgia,4/26/20,1430.792598,1378.57875,1484.716667,402.0360928,391.7777778,413.2544643,356.9802082,348.6209135,365.6252841,9,9,9,160.2991004,142.9833333,178.4,47.99355115,44.995,50.91875,916,916,916,0,0,0,0,0,0,32,32,32,948.004,948,948,observed,-36.8877469,observed,6551.326433,680.5727364,4379.322031,3182.923533,7835.823514
16775,Georgia,4/27/20,1436.413928,1385.370625,1487.502083,400.7701395,389.8561688,411.1114583,355.2349449,346.7994444,363.7805556,79,79,79,145.3436098,130.4410256,164.230303,44.58889571,41.66666667,47.6925,995,995,995,0,0,0,0,0,0,39,39,39,987.004,987,987,observed,-35.83437592,observed,6854.571327,679.8286482,4341.075678,3155.197508,7764.270729
16776,Georgia,4/28/20,1425.78775,1377.098333,1477.58625,392.7674482,382.2269231,403.4469697,347.2097947,338.3321429,355.8333333,41,41,41,155.7095337,136.9972222,173.7808333,44.79201755,42.0975,47.70068182,1036,1036,1036,0,0,0,0,0,0,45,45,45,1032.004,1032,1032,observed,-34.76848108,observed,7421.020298,693.5801573,4233.028055,3083.878267,7663.262062
16777,Georgia,4/29/20,1401.890579,1351.990625,1455.751705,380.2537965,369.665625,390.3083333,335.3639771,326.9964286,343.8347222,65,65,65,175.3959932,157.1625,193.6980769,46.34591035,43.9975,48.83472222,1101,1101,1101,0,0,0,0,0,0,44.001,44,44,1076.005,1076,1076,observed,-33.70495595,observed,7987.469269,713.8595244,4161.051801,3031.79654,7491.159443
16778,Georgia,4/30/20,1369.936623,1322.373958,1420.8,370.0127327,359.3,379.9113636,326.2202402,318.1977778,334.3029167,31,31,31,190.5747761,170.68875,211.8402778,48.31574299,45.77651515,50.80045455,1132,1132,1132,0,0,0,0,0,0,39,39,39,1115.005,1115,1115,observed,-32.65930656,observed,8553.91824,730.9058654,4111.643469,2944.620684,7315.547028
16779,Georgia,5/1/20,1336.749459,1283.541818,1387.232051,363.153124,353.0975,372.8027273,320.3455155,312.1428571,328.3645455,37,37,37,180.4298541,162.1970833,199.20125,47.00467047,44.59846154,49.45568182,1169,1169,1169,0,0,0,0,0,0,32,32,32,1147.005,1147,1147,observed,-31.6468976,observed,9120.367211,737.5901564,4027.574549,2884.645411,7192.139886
16780,Georgia,5/2/20,1308.778391,1256.56875,1357.39375,360.505275,350.4278571,370.5583333,318.4164023,310.624375,326.4025,8,8,8,160.2580751,142.9944444,177.8208042,44.3736735,41.79944444,47.0025,1177,1177,1177,0,0,0,0,0,0,29,29,29,1176.005,1176,1176,observed,-30.68146674,observed,9686.816183,732.2296471,3918.400235,2795.812068,7050.195067
16781,Georgia,5/3/20,1284.001706,1233.274405,1334.666667,358.5534816,348.5685065,368.7,316.4503848,308.165625,324.8025,7,7,7,135.0350674,119.08125,151.375625,40.52872179,37.66666667,43.28571429,1184,1184,1184,0,0,0,0,0,0,30.999,31,31,1207.004,1207,1207,observed,-29.77325478,observed,10253.26515,718.4876594,3826.451325,2677.926825,6895.706272
16782,Georgia,5/4/20,1253.239675,1204.570833,1305.291071,352.9293256,342.5541667,362.8,310.455728,301.870625,318.7539773,62,62,62,120.8196423,106.8549451,137.4570707,36.75414776,34.09958333,39.60166667,1246,1246,1246,0,0,0,0,0,0,34.999,35,35,1242.003,1242,1242,observed,-28.92730237,observed,10819.71412,702.4755962,3702.115615,2522.877685,6710.260139
16783,Georgia,5/5/20,1215.139027,1167.996429,1266.635,344.7151706,334.4408333,354.9025,301.7617398,293.370625,309.8375,53,53,53,125.4684948,109.9972222,141.005,36.35047247,33.85571429,39,1299,1299,1299,0,0,0,0,0,0,37.999,38,38,1280.002,1280,1280,observed,-28.1444447,observed,10673.59168,689.12167,3586.114345,2391.937981,6503.784787
16784,Georgia,5/6/20,1176.357921,1129.804545,1225.9025,335.0035066,325.1602273,344.75625,292.0581872,283.6230114,300.8,28,28,28,142.2627365,124.6363636,165.3645455,37.83705317,35,42,1327,1327,1327,0,0,0,0,0,0,36,36,36,1316.002,1316,1316,observed,-27.42320749,observed,10527.46923,680.1566159,3516.95903,2314.326916,6434.539042
16785,Georgia,5/7/20,1140.924445,1096.775833,1190.600909,326.6984289,317,337.1442857,284.4985681,276.3075,294.3008333,28,28,28,153.0940931,137.08125,174.801875,39.06338858,36.54545455,42.77777778,1355,1355,1355,0,0,0,0,0,0,32,32,32,1348.002,1348,1348,observed,-26.76168835,observed,10381.34678,674.6256024,3493.418698,2264.842011,6385.217245
16786,Georgia,5/8/20,1121.716525,1074.99,1185.6275,320.8878792,310.3620455,333.4,279.9635458,271.2479167,291.7797619,45,45,45,155.8470902,138.23,180.126875,39.93663372,37.44375,43.57380952,1400,1400,1400,0,0,0,0,0,0,27,27,27,1375.002,1375,1375,observed,-26.1589537,observed,10235.22434,670.7589397,3474.028605,2219.792067,6371.633215
16787,Georgia,5/9/20,1119.652829,1069.897955,1196.014286,318.0210747,306.4902778,333.42125,278.7045453,268.8875,293,3,3,3,151.4085345,132.2993182,174.2520833,40.12674667,37,44.71517857,1403,1403,1403,0,0,0,0,0,0,24,24,24,1399.002,1399,1399,observed,-25.61491423,observed,10089.10189,667.2767985,3425.62426,2168.070837,6282.705743
16788,Georgia,5/10/20,1134.898817,1080.791538,1225.2075,318.5754595,306,337.225,280.5535645,269.69,298.515625,3,3,3,147.2527185,128.6354545,171.7888889,40.14328051,37,45.14345238,1406,1406,1406,0,0,0,0,0,0,24.999,25,25,1424.001,1424,1424,observed,-25.12898674,observed,9942.979444,663.525797,3383.07783,2107.590054,6182.860503
16789,Georgia,5/11/20,1153.85506,1087.631818,1279.12,319.3879277,304.3826923,347.1775,282.0820117,268.4990385,308.2291667,38,38,38,143.5969633,119.3041667,194.85,39.60448574,34.615,50.80222222,1444,1444,1444,0,0,0,0,0,0,28.259,27,31,1452.26,1451,1455,projected,-25.12898674,observed,9796.856997,659.0930437,3367.716657,2061.686366,6164.232116
16790,Georgia,5/12/20,1161.90196,1071.51451,1369.311111,318.7474979,299.2993182,362.4066667,281.6576936,264.075,323.1683333,54,54,54,141.6699452,105.15,234.9475,38.96548054,31.81695804,57.90833333,1498,1498,1498,0,0,0,0,0,0,30.517,29,34,1482.777,1480,1489,projected,-25.12898674,observed,9796.856997,654.0284181,3351.067815,2022.80608,6128.514164
16791,Georgia,5/13/20,1144.140404,1021.342308,1433.4875,314.9145945,289.6895833,375.02,277.7976535,253.5346154,336.134375,19,19,19,132.7169841,80.15,231.8714286,37.00083955,25.99807692,58.4,1517,1517,1517,0,0,0,0,0,0,31.084,30,34,1513.861,1510,1523,projected,-25.12898674,observed,9796.856997,649.4782466,3280.9273,1947.722692,5998.699414
16792,Georgia,5/14/20,1115.091937,942.6884615,1497.442857,308.8296682,273.075,387.335,271.9651779,236.2288462,348.8375,28,28,28,129.4332419,70.97884615,232.015,36.00374419,23.46153846,59,1545,1545,1545,0,0,0,0,0,0,30.091,29,33.025,1543.952,1539,1557,projected,-25.12898674,observed,9796.856997,648.004859,3182.382276,1863.617094,5835.979127
16793,Georgia,5/15/20,1084.070673,856.4096154,1531.292857,301.6214613,252.56875,404.025,265.3612714,217.5365385,364.5053571,43,43,43,126.5753576,65.15384615,232.3666667,35.25646666,20.84423077,61.215,1588,1588,1588,0,0,0,0,0,0,29.375,28,33,1573.327,1567,1589.025,projected,-25.12898674,projected,9932.835453,652.7918922,3104.794763,1794.218437,5720.003013
16794,Georgia,5/16/20,1056.688089,777.4538462,1598.650714,292.82009,229.3057692,418.2410714,257.6527084,196.9096154,377.3119048,10,10,10,123.9603801,61.91923077,232.0458333,34.10235044,17.53846154,61.81333333,1598,1598,1598,0,0,0,0,0,0,28.554,25,38,1601.881,1593,1627.025,projected,-25.12898674,projected,10068.81391,666.2096178,3041.111565,1732.043316,5610.60014
16795,Georgia,5/17/20,1031.019321,696.9019231,1645.348571,284.8036728,207.2980769,430.2342857,250.5616264,176.6846154,389.005,12,12,12,120.6318541,57.61153846,214.4285714,33.29173054,16.61538462,60.43452381,1610,1610,1610,0,0,0,0,0,0,28.269,22,46,1630.15,1615,1671.05,projected,-25.12898674,projected,10204.79237,,2980.473649,1672.62867,5513.543293
16796,Georgia,5/18/20,1005.172671,626.4596154,1669.429167,277.6944145,188.8365385,431.91,244.1198399,159.2903846,389.04,39,39,39,118.3242393,54.91153846,219.4435714,32.51121419,15.30769231,59.02857143,1649,1649,1649,0,0,0,0,0,0,26.553,16,47,1656.703,1633,1718.025,projected,-25.12898674,projected,10340.77082,,2897.70067,1601.200228,5401.992554
16797,Georgia,5/19/20,978.4911939,561.2134615,1660.5625,273.4543901,177.8230769,436.7178571,240.084916,149.8326923,390.5339286,26,26,26,115.6076754,51.69038462,217.6892857,31.89102875,14.69038462,58.16964286,1675,1675,1675,0,0,0,0,0,0,25.858,14,46,1682.561,1647,1762.025,projected,-25.12898674,projected,10476.74928,,2768.615762,1507.437178,5205.965355
16798,Georgia,5/20/20,956.3360928,525.2538462,1640.825,270.3110698,168.6057692,440.1725,236.9315778,142.5038462,391.4511905,22,22,22,113.9712544,49.075,213.5785714,31.26106827,13.76923077,57.35416667,1697,1697,1697,0,0,0,0,0,0,25.218,13,45,1707.779,1660.975,1808,projected,-25.12898674,projected,10612.72773,,2628.269227,1408.543312,4984.674448
16799,Georgia,5/21/20,936.2346762,494.9057692,1629.717857,266.933952,159.3076923,443.0125,233.6560306,134.5230769,395.0083333,78,78,78,112.2652425,45.44615385,212.1842857,30.69351592,13,57.43285714,1775,1775,1775,0,0,0,0,0,0,24.678,12,45,1732.457,1672.975,1852.025,projected,-25.12898674,projected,10748.70619,,2503.187502,1319.248829,4784.160383
16800,Georgia,5/22/20,918.0508724,464.2211538,1620.755833,262.4126936,150.0576923,443.1958333,229.6480508,126.2980769,394.0208333,33,33,33,110.2578121,41.45192308,213.1642857,30.19248833,11.99807692,56.18333333,1808,1808,1808,0,0,0,0,0,0,24.111,12,44,1756.568,1685,1895.05,projected,-25.12898674,projected,10884.68465,,2379.798748,1233.568629,4581.135952
16801,Georgia,5/23/20,902.0286942,430.6038462,1604.258333,257.2154843,138.6115385,444.5166667,225.1493796,117.5346154,394.5125,14,14,14,108.1852263,36.76923077,209.3375,29.68207119,11.22692308,57.86071429,1822,1822,1822,0,0,0,0,0,0,23.566,11,43,1780.134,1696,1937.1,projected,-25.12898674,projected,11020.6631,,2254.966495,1148.583827,4370.498163
16802,Georgia,5/24/20,889.3030097,406.5134615,1603.705,251.9392827,127.3019231,445.0208333,220.7205699,107.6846154,396.22,23.127,10,42,107.35149,33.84423077,212.2425,29.34028409,10.075,56.8,1803.261,1706,1981.05,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11156.64156,,2124.118245,1068.760117,4149.667347
16803,Georgia,5/25/20,875.3877589,379.8461538,1590.675,246.7390448,117.4538462,443.5041667,216.2639414,99.15192308,393.2125,22.705,10,42,104.4701063,31.96923077,200.2952381,28.62324269,9.461538462,55.80083333,1825.966,1716,2025,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11292.62001,,2011.545429,993.2573996,3963.382641
16804,Georgia,5/26/20,860.8390318,353.4384615,1585.6625,241.6502045,106.1442308,445.7041667,211.9043808,89.30769231,394.2333333,22.341,9,42,102.4892067,29.69038462,196.5075,28.06399925,8.307692308,54.80916667,1848.307,1725.975,2066.025,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11428.59847,,1923.131767,933.0833323,3811.096081
16805,Georgia,5/27/20,845.033991,324.3442308,1569.85,236.7877053,96.76153846,444.6266667,207.707193,81.07307692,394.3375,22.009,8,42,100.5254229,27.22884615,201.3375,27.62424498,8.071153846,55.60166667,1870.316,1733.975,2107.05,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11564.57693,,1836.589814,880.0986566,3645.909708
16806,Georgia,5/28/20,827.6253433,295.7634615,1547.05,231.5984202,87.60769231,439.3541667,203.2045601,74.22884615,388.7083333,21.637,8,42,97.63679645,25.22692308,197.3185714,26.85818152,7.534615385,53.5125,1891.953,1741.975,2148.05,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11700.55538,,1751.98615,824.4241485,3510.361596
16807,Georgia,5/29/20,809.3100673,275.3846154,1533.333333,226.6220016,81.38076923,434.3416667,198.7957887,68.68846154,384.525,21.402,7,41,94.48577396,24.06346154,196.6058333,26.08493189,6.923076923,52.1675,1913.355,1748.975,2189.05,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11836.53384,,1672.74314,778.231944,3374.45891
16808,Georgia,5/30/20,790.5775036,256.6826923,1537.025,221.5003084,75.29038462,427.3333333,194.2411841,64.05769231,376.5291667,20.842,7,41,92.03250289,21.38461538,184.8416667,25.46103731,6.153846154,51.00833333,1934.197,1755,2229.075,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,11972.51229,,1597.28276,726.5780919,3243.944366
16809,Georgia,5/31/20,770.1762525,232.15,1510.691667,216.3775304,68.38461538,421.8541667,189.6308652,58.37884615,372.1666667,20.431,6,40.025,88.96873801,17.92307692,186.005,24.66443622,5.769230769,50.83333333,1954.628,1761,2269.1,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12108.49075,,1523.670925,681.8095291,3126.752739
16810,Georgia,6/1/20,749.4137109,212.2173077,1488.570833,211.0277802,63.92115385,413.8958333,184.819479,54.69038462,366.5583333,20.057,6,40,85.92784982,17.75384615,179.5375,23.84527856,5.307692308,49.80083333,1974.685,1767,2309.125,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12244.46921,,1450.437567,639.8546428,3009.152937
16811,Georgia,6/2/20,728.4161239,197.0769231,1470.995833,205.5397199,59.45961538,401.7708333,179.8993844,49.76346154,355.6125,19.451,5,39.025,83.32703825,16.53461538,175.85,23.12500798,5.230769231,47.005,1994.136,1772.975,2349.1,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12380.44766,,1376.120763,593.7762378,2885.61386
16812,Georgia,6/3/20,705.116987,181.2230769,1434.566667,199.7356472,55.04615385,398.5541667,174.6680692,46.21730769,350.08,18.87,5,38.025,78.68997921,15.76730769,166.8133333,21.99944325,4.307692308,46.67083333,2013.006,1777.975,2388.075,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12516.42612,,1303.738843,548.983913,2763.02392
16813,Georgia,6/4/20,682.0036277,170.4673077,1381.933333,193.9071931,50.225,389.1291667,169.3763776,42.30769231,342.4191667,18.35,4,38,75.97421519,14.15192308,161.0041667,21.22503418,4.151923077,43.675,2031.356,1782.95,2428.025,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12652.40457,,1237.565281,509.6854636,2623.077909
16814,Georgia,6/5/20,657.7805695,156.1019231,1341.775,187.6292447,46.91923077,375.9525,163.6834982,39.61346154,331.675,17.751,4,36.025,71.82646595,12.84038462,153.3625,20.11712276,3.923076923,42.60166667,2049.107,1786.95,2466.025,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12788.38303,,1175.114339,477.3613542,2506.753594
16815,Georgia,6/6/20,631.6824354,143.5692308,1309.179167,181.0052509,43.82307692,366.5125,157.6713575,37.73269231,322.6666667,17.165,4,35.025,67.40042904,11.83846154,145.5125,19.06529033,3.690384615,40.1725,2066.272,1790.95,2501,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,12924.36149,,1115.044563,444.1852029,2399.116331
16816,Georgia,6/7/20,605.1835676,131.525,1261.8875,174.2702108,39.84230769,358.6058333,151.5533304,34.21730769,312.2208333,16.634,3,34.025,63.93194285,10.46153846,139.003125,18.21120259,3.076923077,39.335,2082.906,1793.95,2534.025,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,13060.33994,,1057.645146,412.9405186,2308.99436
16817,Georgia,6/8/20,580.4116829,118.5365385,1225.8875,167.5332008,36.67884615,352.22,145.5064701,30.84615385,306.6225,15.695,3,33,62.72541928,9.769230769,135.3541667,17.52998928,2.769230769,37.66666667,2098.601,1796.95,2566.05,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,13196.3184,,1002.036861,381.2577976,2220.291166
16818,Georgia,6/9/20,554.2702729,109.8057692,1165.5525,160.6720871,33.45769231,337.695,139.3750333,28.45576923,294.2959091,15.142,3,32,58.40157668,8.613461538,127.8625,16.40113127,2.692307692,35.8,2113.743,1799.95,2596.075,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,13332.29685,,950.1810242,355.8567702,2125.347079
16819,Georgia,6/10/20,529.3850916,100.8615385,1123.033333,153.7395102,30.99423077,326.6225,133.2219921,26.525,285.0375,14.227,3,31,55.62879171,7.692307692,122.8416667,15.61660458,2.615384615,34.205,2127.97,1802.95,2625.1,0,0,0,0,0,0,,,,,,,projected,-25.12898674,projected,13468.27531,,901.7887967,330.9650129,2033.24786
