V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,deaths_mean,deaths_lower,deaths_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,totdea_mean,totdea_lower,totdea_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper
19465,New Jersey,4/18/20,8661.2575,8404.875,8934.5625,2530.7185,2479.975,2581.0125,2281.8405,2243.4875,2323,230,230,230,1177.874,1084.4625,1289.5,314.7085,305,325.5,4070,4070,4070,846.2575,589.875,1119.5625,2064.7185,2013.975,2115.0125
19466,New Jersey,4/19/20,8506.6065,8251.5,8793.55,2553.2515,2505.475,2602,2305.681,2266.9875,2343.5,292,292,292,1097.0615,1007.9875,1198.0125,331.391,319,346.0125,4362,4362,4362,691.6065,436.5,978.55,2087.2515,2039.475,2136
19467,New Jersey,4/20/20,8495.257,8221.4875,8769.5375,2547.9425,2496.9875,2599.5,2285.677,2245.5,2325.0125,134,134,134,986.8875,898.475,1077.5625,345.811,328,364.5,4496,4496,4496,680.257,406.4875,954.5375,2081.9425,2030.9875,2133.5
19468,New Jersey,4/21/20,7567.734,7320.475,7819.15,2452.571,2400.4875,2504.5,2186.526,2144.9875,2229.025,257,257,257,102.3015,78.4875,133.5375,103.335,89.5,118.5,4753,4753,4753,0,0,4.15,1986.571,1934.4875,2038.5
19469,New Jersey,4/22/20,7674.9225,6932.95,9408.775,2391.336,2225.4375,2793.1125,2125.033,1964.925,2516.1125,397,397,397,830.018,186.95,2537.5375,268.248,116.5,661.7,5150,5150,5150,0,0,1593.775,1925.336,1759.4375,2327.1125
19470,New Jersey,4/23/20,7179.2925,5895.8875,10436.25,2188.1585,1890.4875,2946.7125,1917.0135,1621.9875,2677.575,276,276,276,747.6995,158.4875,2246.4,242.0715,102.5,607.675,5426,5426,5426,0,0,2621.25,1722.1585,1424.4875,2480.7125
19471,New Jersey,4/24/20,6328.7475,4527.4625,10944.675,2048.273,1630.975,3137.425,1782.4245,1367.475,2867.4125,257,257,257,666.963,132.975,2155.5875,162.9905,39.5,498.025,5683,5683,5683,0,0,3129.675,1582.273,1164.975,2671.425
19472,New Jersey,4/25/20,5769.09,3512.95,11663.625,1880.0915,1308.95,3393.075,1626.9,1070.4875,3105.05,231,231,231,584.588,112.45,1870.0875,193.6235,39.9875,620.5125,5914,5914,5914,0,0,3848.625,1414.0915,842.95,2927.075
19473,New Jersey,4/26/20,5210.221,2521.9625,12299.5375,1716.9555,1009.4875,3610.0875,1477.313,792.925,3310.0625,24,24,24,510.4935,95.975,1731.2875,169.8085,33.475,544.1,5938,5938,5938,0,0,4484.5375,1250.9555,543.4875,3144.0875
19474,New Jersey,4/27/20,4885.642,1867.45,12971.1375,1735.7725,907.975,3964.1125,1511.634,714.475,3655.3375,194.066,43,588.025,436.593,76.425,1477.15,147.3005,27.475,486.8125,6132.066,5981,6526.025,0,0,5156.1375,1269.7725,441.975,3498.1125
19475,New Jersey,4/28/20,4962.47,1794.375,13579.95,1574.3855,796.9625,3717.475,1364.2215,622.975,3403.7,175.107,37.975,540.025,369.126,58.45,1317.425,126.022,21.4875,425.0375,6307.173,6018.975,7066.05,0,0,5764.95,1108.3855,330.9625,3251.475
19476,New Jersey,4/29/20,4411.839,1574.4625,12411.7125,1439.4315,711.95,3503.8875,1237.778,551.4875,3176.4625,156.045,32,490.05,308.8775,45.9875,1171.5,106.8975,17.5,385.5375,6463.218,6050.975,7556.1,0,0,4596.7125,973.4315,245.95,3037.8875
19477,New Jersey,4/30/20,3885.974,1368.45,11161.5,1288.081,606.9875,3256.675,1100.814,468.5,2927.3125,137.268,27,442.05,254.1385,31,964.65,89.0915,13.5,328.1375,6600.486,6077.975,7998.15,0,0,3346.5,822.081,140.9875,2790.675
19478,New Jersey,5/1/20,3384.5455,1156.4875,9983.1875,1185.3905,552.475,3053.075,1001.7265,425.4625,2719.0125,119.23,22,394.05,206.1215,24.9875,818.6125,73.286,9.9875,274.0625,6719.716,6099.975,8392.2,0,0,2168.1875,719.3905,86.475,2587.075
19479,New Jersey,5/2/20,2930.789,982.95,8884.8375,1051.3815,464.45,2817.8625,881.807,357.475,2482.2375,102.181,18,348.05,166.5975,18,680.525,59.612,7.9875,238.0125,6821.897,6117.975,8740.25,0,0,1069.8375,585.3815,0,2351.8625
19480,New Jersey,5/3/20,2536.3565,847.45,7781.725,882.295,333.9875,2535.4625,738.5715,261.4375,2211.4625,86.483,14,305.05,131.06,12,531.675,47.9055,5.5,192.5125,6908.38,6131.975,9045.3,0,0,0,416.295,0,2069.4625
19481,New Jersey,5/4/20,2163.197,705,6825.5875,754.465,244.975,2310.6875,627.8405,190.9875,1993.5875,72.201,11,264.05,102.522,8.5,440.5,37.988,3.9875,160.0125,6980.581,6142.975,9309.35,0,0,0,288.465,0,1844.6875
19482,New Jersey,5/5/20,1873.1235,624,5950.025,637.779,163.5,2088.925,527.586,124.4875,1779.8875,59.481,8,226.025,78.533,6.5,327.025,29.697,3,125,7040.062,6150.975,9535.375,0,0,0,171.779,0,1622.925
19483,New Jersey,5/6/20,1582.625,506.5,5071.8875,534.158,94.95,1901.0875,439.2015,74.475,1600.05,48.34,6,190.025,59.207,4,259.6125,22.8245,2,99.5125,7088.402,6156.975,9725.4,0,0,0,68.158,0,1435.0875
19484,New Jersey,5/7/20,1286.954,368.9625,4333.2125,496.2025,82.95,1780.1625,401.25,64.475,1471.2125,38.769,5,157.025,44.9,3,193.125,17.33,1.5,76.0625,7127.171,6161.95,9882.425,0,0,0,30.2025,0,1314.1625
19485,New Jersey,5/8/20,1058.1835,269.975,3699.1125,414.093,66.9625,1510.7375,332.726,52.5,1243.5625,30.668,3,127.05,33.045,2,153,13.015,1,56.5125,7157.839,6164.95,10009.475,0,0,0,0,0,1044.7375
19486,New Jersey,5/9/20,860.882,181.4375,3122.275,342.4485,52.9875,1270.15,273.3995,41.9625,1030.425,23.918,2.975,101.075,24.082,2,104.6,9.602,1,42.5,7181.757,6166.95,10110.55,0,0,0,0,0,804.15
19487,New Jersey,5/10/20,695.7315,106.5,2626.9375,280.467,41,1055.2,222.514,32.5,859.05,18.402,2,79.075,17.2495,0,74.5125,7.056,0,33,7200.159,6168.95,10189.625,0,0,0,0,0,589.2
19488,New Jersey,5/11/20,610.8885,89.475,2281.3375,227.6075,32,878.6,179.532,25.475,713.05,13.95,1,61.05,12.2135,0,57.0375,5.0815,0,22.0125,7214.109,6169.95,10250.7,0,0,0,0,0,412.6
19489,New Jersey,5/12/20,494.234,68.4875,1835.4625,182.564,23.5,712.125,143.137,17.9875,565.0625,10.435,1,46.025,8.482,0,40.0125,3.603,0,15.5,7224.544,6170.95,10295.775,0,0,0,0,0,246.125
19490,New Jersey,5/13/20,397.668,52,1519.95,145.021,17.5,578.125,113.021,12.5,458.0125,7.715,1,34.025,5.7265,0,30,2.5025,0,11.5,7232.259,6171.95,10328.85,0,0,0,0,0,112.125
19491,New Jersey,5/14/20,316.9935,39.975,1228.05,114.048,12.4875,462.1375,88.442,8.9875,363.55,5.624,1,25,3.582,0,19.5,1.688,0,8.5,7237.883,6171.975,10352.9,0,0,0,0,0,0
19492,New Jersey,5/15/20,251.0095,30,977.3,88.6585,8,366.6125,68.381,5.5,286.5375,4.013,0,18,2.2745,0,14.5125,1.0775,0,5.5,7241.896,6171.975,10369.95,0,0,0,0,0,0
19493,New Jersey,5/16/20,196.659,21,773.6,68.1115,6,289.0625,52.275,3.9875,226.525,2.847,0,13,1.193,0,8.5,0.7035,0,4.5,7244.743,6171.975,10381.975,0,0,0,0,0,0
19494,New Jersey,5/17/20,152.7735,15.5,615.4875,51.606,4,215.8,39.398,3,177.0125,1.979,0,9,0.643,0,5.5,0.4115,0,3,7246.722,6171.975,10390.975,0,0,0,0,0,0
19495,New Jersey,5/18/20,117.6155,11,496.55,38.544,2.5,164.325,29.286,2,130.675,1.337,0,6,0.2985,0,4,0.212,0,2,7248.059,6171.975,10396.975,0,0,0,0,0,0
19496,New Jersey,5/19/20,89.5775,7.9875,379.425,28.4175,2,122.225,21.4495,1.5,98.1,0.853,0,4,0.0925,0,0,0.085,0,1,7248.912,6171.975,10400.975,0,0,0,0,0,0
19497,New Jersey,5/20/20,67.534,6,299.7,20.7225,1,94,15.587,0.5,72.0125,0.525,0,3,0.03,0,0,0.053,0,0.5,7249.437,6171.975,10403.975,0,0,0,0,0,0
19498,New Jersey,5/21/20,50.4775,4,225.5125,14.919,0.5,70.075,11.146,0.4875,53.5125,0.297,0,2,0,0,0,0.0215,0,0.5,7249.734,6171.975,10405.975,0,0,0,0,0,0
19499,New Jersey,5/22/20,37.28,2.5,173.5375,10.649,0.5,50.1125,7.879,0,37.0625,0.144,0,1,0,0,0,0.005,0,0,7249.878,6171.975,10406.975,0,0,0,0,0,0
19500,New Jersey,5/23/20,27.4275,2,130.1125,7.4645,0,37.025,5.5025,0,26.5125,0.068,0,1,0,0,0,0.0025,0,0,7249.946,6171.975,10407.975,0,0,0,0,0,0
19501,New Jersey,5/24/20,20.0135,1,91.075,5.162,0,25.05,3.8235,0,19,0.023,0,0,0,0,0,0,0,0,7249.969,6171.975,10407.975,0,0,0,0,0,0
19502,New Jersey,5/25/20,14.4815,0.5,66.075,3.515,0,18,2.6015,0,12.5,0.005,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19503,New Jersey,5/26/20,10.434,0.5,48.1125,2.3445,0,12.5,1.726,0,9.5,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19504,New Jersey,5/27/20,7.3685,0,36.0125,1.5095,0,8.5,1.1095,0,6,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19505,New Jersey,5/28/20,5.134,0,25.025,0.957,0,6,0.7,0,4.5,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19506,New Jersey,5/29/20,3.51,0,17.5125,0.5505,0,3.5125,0.408,0,3,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19507,New Jersey,5/30/20,2.3445,0,12.5,0.283,0,2.5,0.2115,0,2,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19508,New Jersey,5/31/20,1.5095,0,8.5,0.139,0,1.5,0.1005,0,1,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19509,New Jersey,6/1/20,0.957,0,6,0.077,0,1,0.053,0,0.5,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19510,New Jersey,6/2/20,0.5505,0,3.5125,0.029,0,0.5,0.022,0,0.5,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19511,New Jersey,6/3/20,0.283,0,2.5,0.0075,0,0,0.0055,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19512,New Jersey,6/4/20,0.139,0,1.5,0.0025,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19513,New Jersey,6/5/20,0.077,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19514,New Jersey,6/6/20,0.029,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19515,New Jersey,6/7/20,0.0075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19516,New Jersey,6/8/20,0.0025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19517,New Jersey,6/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19518,New Jersey,6/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19519,New Jersey,6/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19520,New Jersey,6/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19521,New Jersey,6/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19522,New Jersey,6/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19523,New Jersey,6/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19524,New Jersey,6/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19525,New Jersey,6/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19526,New Jersey,6/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19527,New Jersey,6/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19528,New Jersey,6/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19529,New Jersey,6/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19530,New Jersey,6/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19531,New Jersey,6/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19532,New Jersey,6/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19533,New Jersey,6/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19534,New Jersey,6/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19535,New Jersey,6/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19536,New Jersey,6/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19537,New Jersey,6/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19538,New Jersey,6/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19539,New Jersey,7/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19540,New Jersey,7/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19541,New Jersey,7/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19542,New Jersey,7/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19543,New Jersey,7/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19544,New Jersey,7/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19545,New Jersey,7/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19546,New Jersey,7/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19547,New Jersey,7/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19548,New Jersey,7/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19549,New Jersey,7/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19550,New Jersey,7/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19551,New Jersey,7/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19552,New Jersey,7/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19553,New Jersey,7/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19554,New Jersey,7/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19555,New Jersey,7/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19556,New Jersey,7/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19557,New Jersey,7/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19558,New Jersey,7/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19559,New Jersey,7/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19560,New Jersey,7/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19561,New Jersey,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19562,New Jersey,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19563,New Jersey,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19564,New Jersey,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19565,New Jersey,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19566,New Jersey,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19567,New Jersey,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19568,New Jersey,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19569,New Jersey,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19570,New Jersey,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19571,New Jersey,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19572,New Jersey,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19573,New Jersey,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7249.974,6171.975,10407.975,0,0,0,0,0,0
19574,New Mexico,1/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19575,New Mexico,1/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19576,New Mexico,1/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19577,New Mexico,1/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19578,New Mexico,1/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19579,New Mexico,1/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19580,New Mexico,1/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19581,New Mexico,1/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19582,New Mexico,1/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19583,New Mexico,1/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19584,New Mexico,1/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19585,New Mexico,1/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19586,New Mexico,1/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19587,New Mexico,1/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19588,New Mexico,1/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19589,New Mexico,1/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19590,New Mexico,1/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19591,New Mexico,1/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19592,New Mexico,1/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19593,New Mexico,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19594,New Mexico,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19595,New Mexico,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19596,New Mexico,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19597,New Mexico,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19598,New Mexico,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19599,New Mexico,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19600,New Mexico,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19601,New Mexico,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19602,New Mexico,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19603,New Mexico,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19604,New Mexico,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19605,New Mexico,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19606,New Mexico,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19607,New Mexico,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19608,New Mexico,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19609,New Mexico,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19610,New Mexico,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19611,New Mexico,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19612,New Mexico,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19613,New Mexico,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19614,New Mexico,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19615,New Mexico,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19616,New Mexico,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19617,New Mexico,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19618,New Mexico,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19619,New Mexico,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19620,New Mexico,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19621,New Mexico,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19622,New Mexico,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19623,New Mexico,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19624,New Mexico,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
