V1,location_name,date,allbed_mean,allbed_lower,allbed_upper,ICUbed_mean,ICUbed_lower,ICUbed_upper,InvVen_mean,InvVen_lower,InvVen_upper,admis_mean,admis_lower,admis_upper,newICU_mean,newICU_lower,newICU_upper,bedover_mean,bedover_lower,bedover_upper,icuover_mean,icuover_lower,icuover_upper,deaths_mean,deaths_lower,deaths_upper,totdea_mean,totdea_lower,totdea_upper,deaths_mean_smoothed,deaths_lower_smoothed,deaths_upper_smoothed,totdea_mean_smoothed,totdea_lower_smoothed,totdea_upper_smoothed,mobility_data_type,mobility_composite,total_tests_data_type,total_tests,confirmed_infections,est_infections_mean,est_infections_lower,est_infections_upper
40630,Maine,6/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258553013,0.17858398,0.361381487,106.183811,105.863403,106.593488,0.258553013,0.17858398,0.361381487,106.183811,105.863403,106.593488,projected,-17.0121696,projected,1534.914526,,16.06211191,8.107664791,26.43065807
40631,Maine,6/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258007957,0.179247922,0.359166829,106.441819,106.0479625,106.9556057,0.258007957,0.179247922,0.359166829,106.441819,106.0479625,106.9556057,projected,-17.0121696,projected,1548.868294,,15.57667751,7.786070735,25.88584765
40632,Maine,6/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256959163,0.181829306,0.359019152,106.6987781,106.2407467,107.3082725,0.256959163,0.181829306,0.359019152,106.6987781,106.2407467,107.3082725,projected,-17.0121696,projected,1562.822063,,15.09480105,7.474096045,25.32888973
40633,Maine,6/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255632968,0.182818683,0.354614241,106.9544111,106.4301295,107.654651,0.255632968,0.182818683,0.354614241,106.9544111,106.4301295,107.654651,projected,-17.0121696,projected,1576.775831,,14.61693138,7.137977104,24.74723754
40634,Maine,6/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253456022,0.176301686,0.351051665,107.2078671,106.6141199,107.9996907,0.253456022,0.176301686,0.351051665,107.2078671,106.6141199,107.9996907,projected,-17.0121696,projected,1590.729599,,14.15420733,6.856015561,24.17043126
40635,Maine,6/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.247487076,0.168086473,0.34595805,107.4553542,106.783496,108.3514258,0.247487076,0.168086473,0.34595805,107.4553542,106.783496,108.3514258,projected,-16.85143317,projected,1604.683368,,13.71784632,6.635056515,23.72131866
40636,Maine,6/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241298528,0.160383699,0.340348626,107.6966527,106.956047,108.6916306,0.241298528,0.160383699,0.340348626,107.6966527,106.956047,108.6916306,projected,-16.68771083,projected,1618.637136,,13.30878968,6.438511308,23.15008162
40637,Maine,7/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234996715,0.154579445,0.335955754,107.9316494,107.1216338,109.0316408,0.234996715,0.154579445,0.335955754,107.9316494,107.1216338,109.0316408,projected,-16.52134333,projected,1632.590905,,12.92650952,6.216151619,22.78802116
40638,Maine,7/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228615604,0.146747884,0.329935208,108.160265,107.2845787,109.3261763,0.228615604,0.146747884,0.329935208,108.160265,107.2845787,109.3261763,projected,-16.3526743,projected,1646.544673,,12.57330286,6.009734503,22.56563101
40639,Maine,7/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222265071,0.140215939,0.32594895,108.3825301,107.4453317,109.6491917,0.222265071,0.140215939,0.32594895,108.3825301,107.4453317,109.6491917,projected,-16.18201086,projected,1660.498441,,12.23358106,5.840273309,22.21931914
40640,Maine,7/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216044333,0.134583549,0.318058534,108.5985744,107.5939822,109.958106,0.216044333,0.134583549,0.318058534,108.5985744,107.5939822,109.958106,projected,-16.00964322,projected,1674.45221,,11.90748117,5.68583259,21.90526335
40641,Maine,7/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209900026,0.128871726,0.310382595,108.8084745,107.7403244,110.266248,0.209900026,0.128871726,0.310382595,108.8084745,107.7403244,110.266248,projected,-15.83580808,projected,1688.405978,,11.6036366,5.57593156,21.63962729
40642,Maine,7/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203776729,0.12333339,0.303888665,109.0122512,107.8686029,110.5232075,0.203776729,0.12333339,0.303888665,109.0122512,107.8686029,110.5232075,projected,-15.6607335,projected,1702.359747,,11.32166648,5.461972579,21.38702303
40643,Maine,7/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197705022,0.118176201,0.296704703,109.2099562,108.00318,110.8109696,0.197705022,0.118176201,0.296704703,109.2099562,108.00318,110.8109696,projected,-15.48465344,projected,1716.313515,,11.06049423,5.360045739,21.14945268
40644,Maine,7/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191693425,0.113107596,0.290248425,109.4016496,108.1140375,111.1024079,0.191693425,0.113107596,0.290248425,109.4016496,108.1140375,111.1024079,projected,-15.30780679,projected,1730.267284,,10.82412105,5.26688254,20.9249865
40645,Maine,7/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185735934,0.108481968,0.284873157,109.5873856,108.2344728,111.3617699,0.185735934,0.108481968,0.284873157,109.5873856,108.2344728,111.3617699,projected,-15.13041311,projected,1744.221052,,10.61099511,5.188493721,20.71320162
40646,Maine,7/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179901364,0.103589459,0.278817424,109.7672869,108.3456052,111.6162669,0.179901364,0.103589459,0.278817424,109.7672869,108.3456052,111.6162669,projected,-14.95260137,projected,1758.17482,,10.40805672,5.113631844,20.33231148
40647,Maine,7/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174258466,0.099735755,0.271948544,109.9415454,108.4461493,111.8796921,0.174258466,0.099735755,0.271948544,109.9415454,108.4461493,111.8796921,projected,-14.77447835,projected,1772.128589,,10.21242197,5.046452581,19.94292383
40648,Maine,7/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168783016,0.095195171,0.265273496,110.1103284,108.5378586,112.1365207,0.168783016,0.095195171,0.265273496,110.1103284,108.5378586,112.1365207,projected,-14.59615152,projected,1786.082357,,10.02778804,4.98395364,19.56266157
40649,Maine,7/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163451111,0.090974599,0.259898979,110.2737795,108.6354222,112.3892325,0.163451111,0.090974599,0.259898979,110.2737795,108.6354222,112.3892325,projected,-14.41772876,projected,1800.036126,,9.853489045,4.929822513,19.21514051
40650,Maine,7/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158275996,0.086853347,0.255341733,110.4320555,108.7224384,112.6369002,0.158275996,0.086853347,0.255341733,110.4320555,108.7224384,112.6369002,projected,-14.23931809,projected,1813.989894,,9.688854681,4.885993355,18.86406012
40651,Maine,7/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153268332,0.083458964,0.250148887,110.5853239,108.8121081,112.9013472,0.153268332,0.083458964,0.250148887,110.5853239,108.8121081,112.9013472,projected,-14.06102741,projected,1827.943662,,9.53789426,4.839762431,18.62027611
40652,Maine,7/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148427574,0.080240308,0.244993324,110.7337514,108.8955125,113.1395165,0.148427574,0.080240308,0.244993324,110.7337514,108.8955125,113.1395165,projected,-13.88296425,projected,1841.897431,,9.400637294,4.793548226,18.3599704
40653,Maine,7/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14379159,0.077485363,0.239484682,110.877543,108.9762819,113.3814843,0.14379159,0.077485363,0.239484682,110.877543,108.9762819,113.3814843,projected,-13.70523547,projected,1855.851199,,9.268183357,4.750678385,18.11085492
40654,Maine,7/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139400465,0.074125167,0.233987076,111.0169435,109.0642352,113.6123609,0.139400465,0.074125167,0.233987076,111.0169435,109.0642352,113.6123609,projected,-13.52794702,projected,1869.804968,,9.139531789,4.712455229,17.7533544
40655,Maine,7/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135263089,0.071406359,0.229968512,111.1522066,109.1540336,113.8147681,0.135263089,0.071406359,0.229968512,111.1522066,109.1540336,113.8147681,projected,-13.35120368,projected,1883.758736,,9.01797865,4.673804325,17.53948236
40656,Maine,7/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131371547,0.069253239,0.226529284,111.2835781,109.241172,114.0215993,0.131371547,0.069253239,0.226529284,111.2835781,109.241172,114.0215993,projected,-13.17510881,projected,1897.712505,,8.902952066,4.643915194,17.4098694
40657,Maine,7/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127716751,0.067261365,0.222328037,111.4112949,109.3170959,114.2374096,0.127716751,0.067261365,0.222328037,111.4112949,109.3170959,114.2374096,projected,-12.99976412,projected,1911.666273,,8.793949147,4.623570858,17.2604351
40658,Maine,7/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124289017,0.065044609,0.218360875,111.5355839,109.3865576,114.4486909,0.124289017,0.065044609,0.218360875,111.5355839,109.3865576,114.4486909,projected,-12.82526944,projected,1925.620041,,8.693990031,4.591632304,17.06644687
40659,Maine,7/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121069492,0.063427578,0.214600951,111.6566534,109.4451584,114.6476201,0.121069492,0.063427578,0.214600951,111.6566534,109.4451584,114.6476201,projected,-12.65172246,projected,1939.57381,,8.603348999,4.571605084,16.88722971
40660,Maine,7/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118087909,0.062301667,0.211284481,111.7747413,109.5221146,114.8407532,0.118087909,0.062301667,0.211284481,111.7747413,109.5221146,114.8407532,projected,-12.47921858,projected,1953.527578,,8.515603331,4.547195906,16.70659456
40661,Maine,7/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11537549,0.061130061,0.208260049,111.8901168,109.6007699,115.0115785,0.11537549,0.061130061,0.208260049,111.8901168,109.6007699,115.0115785,projected,-12.30785067,projected,1967.481347,,8.429889354,4.534651475,16.52500435
40662,Maine,7/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11291058,0.060147992,0.204830848,112.0030274,109.6725386,115.177184,0.11291058,0.060147992,0.204830848,112.0030274,109.6725386,115.177184,projected,-12.13770887,projected,1981.435115,,8.348599244,4.517957133,16.34866307
40663,Maine,7/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110623462,0.059200986,0.202153348,112.1136508,109.7340559,115.3378904,0.110623462,0.059200986,0.202153348,112.1136508,109.7340559,115.3378904,projected,-11.96888049,projected,1995.388883,,8.271372909,4.502726535,16.2236473
40664,Maine,7/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108468161,0.058012787,0.198551891,112.222119,109.7946608,115.508054,0.108468161,0.058012787,0.198551891,112.222119,109.7946608,115.508054,projected,-11.80144976,projected,2009.342652,,8.197892997,4.488750391,16.09526416
40665,Maine,7/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106431642,0.057277656,0.195804591,112.3285506,109.8544285,115.6789705,0.106431642,0.057277656,0.195804591,112.3285506,109.8544285,115.6789705,projected,-11.63549776,projected,2023.29642,,8.13041033,4.476782742,15.92287152
40666,Maine,7/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104493131,0.056438852,0.193109817,112.4330438,109.9134279,115.8592736,0.104493131,0.056438852,0.193109817,112.4330438,109.9134279,115.8592736,projected,-11.47110225,projected,2037.250189,,8.069364118,4.466967187,15.76302727
40667,Maine,7/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102665417,0.055732901,0.190466882,112.5357092,109.9717444,116.0459209,0.102665417,0.055732901,0.190466882,112.5357092,109.9717444,116.0459209,projected,-11.30833756,projected,2051.203957,,8.010265459,4.457536907,15.6039022
40668,Maine,8/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100964149,0.054989524,0.187873663,112.6366733,110.0294602,116.229885,0.100964149,0.054989524,0.187873663,112.6366733,110.0294602,116.229885,projected,-11.14727452,projected,2065.157726,,7.952333844,4.448448058,15.44384776
40669,Maine,8/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099373345,0.05430984,0.185443323,112.7360467,110.0866112,116.3963136,0.099373345,0.05430984,0.185443323,112.7360467,110.0866112,116.3963136,projected,-10.98798033,projected,2079.111494,,7.897200757,4.439438227,15.29185114
40670,Maine,8/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097876439,0.053746277,0.183193276,112.8339231,110.1416659,116.5436228,0.097876439,0.053746277,0.183193276,112.8339231,110.1416659,116.5436228,projected,-10.83051854,projected,2093.065262,,7.844639502,4.431334592,15.15840711
40671,Maine,8/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096470386,0.053109668,0.180860023,112.9303935,110.1950923,116.6839952,0.096470386,0.053109668,0.180860023,112.9303935,110.1950923,116.6839952,projected,-10.67494896,projected,2107.019031,,7.794446994,4.423777361,15.02723438
40672,Maine,8/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095142218,0.052515481,0.178469102,113.0255357,110.2480434,116.821655,0.095142218,0.052515481,0.178469102,113.0255357,110.2480434,116.821655,projected,-10.52132764,projected,2120.972799,,7.7481818,4.417389541,14.90361439
40673,Maine,8/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093874557,0.052057963,0.176135467,113.1194103,110.3005486,116.9562597,0.093874557,0.052057963,0.176135467,113.1194103,110.3005486,116.9562597,projected,-10.36970684,projected,2134.926568,,7.706383278,4.410868798,14.7891639
40674,Maine,8/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092675916,0.051679873,0.173965439,113.2120862,110.3546461,117.088257,0.092675916,0.051679873,0.173965439,113.2120862,110.3546461,117.088257,projected,-10.22013502,projected,2148.880336,,7.666186364,4.40348317,14.6772958
40675,Maine,8/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091558512,0.051269272,0.172069171,113.3036447,110.412345,117.2405669,0.091558512,0.051269272,0.172069171,113.3036447,110.412345,117.2405669,projected,-10.07265683,projected,2162.834104,,7.62685249,4.397826458,14.56644646
40676,Maine,8/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090512055,0.050928151,0.170314328,113.3941568,110.4666958,117.3538459,0.090512055,0.050928151,0.170314328,113.3941568,110.4666958,117.3538459,projected,-9.927451205,projected,2176.787873,,7.589318457,4.392809895,14.45898822
40677,Maine,8/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089525345,0.050635064,0.167976937,113.4836821,110.5173415,117.4745171,0.089525345,0.050635064,0.167976937,113.4836821,110.5173415,117.4745171,projected,-9.784479653,projected,2190.741641,,7.553442855,4.388111452,14.35470119
40678,Maine,8/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088596815,0.050353523,0.166085155,113.5722789,110.5693814,117.5988464,0.088596815,0.050353523,0.166085155,113.5722789,110.5693814,117.5988464,projected,-9.643999949,projected,2204.69541,,7.519090744,4.383689479,14.25337569
40679,Maine,8/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087717526,0.05009985,0.164155194,113.6599964,110.6319947,117.7597353,0.087717526,0.05009985,0.164155194,113.6599964,110.6319947,117.7597353,projected,-9.506491211,projected,2218.649178,,7.4871416,4.379884501,14.15720881
40680,Maine,8/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086874788,0.049866989,0.162267204,113.7468712,110.6873602,117.9461566,0.086874788,0.049866989,0.162267204,113.7468712,110.6873602,117.9461566,projected,-9.373617279,projected,2232.602947,,7.458140139,4.37690487,14.06763523
40681,Maine,8/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086074818,0.049680965,0.160862618,113.832946,110.7402822,118.1096245,0.086074818,0.049680965,0.160862618,113.832946,110.7402822,118.1096245,projected,-9.246323927,projected,2246.556715,,7.430615824,4.374184935,13.98134757
40682,Maine,8/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085327406,0.049539406,0.158844629,113.9182734,110.7911816,118.2364131,0.085327406,0.049539406,0.158844629,113.9182734,110.7911816,118.2364131,projected,-4.253582921,projected,2260.510483,,7.547559667,4.438028176,14.19372263
40683,Maine,8/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084626462,0.049408573,0.157140732,114.0028999,110.8388689,118.3614651,0.084626462,0.049408573,0.157140732,114.0028999,110.8388689,118.3614651,projected,-4.044603023,projected,2274.464252,,7.672941587,4.493561892,14.50212989
40684,Maine,8/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083964657,0.049287209,0.155618471,114.0868646,110.8944564,118.4956651,0.083964657,0.049287209,0.155618471,114.0868646,110.8944564,118.4956651,projected,-3.839382638,projected,2288.41802,,7.667445237,4.498278799,14.50971847
40685,Maine,8/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083341203,0.049182694,0.154419363,114.1702058,110.9435883,118.6441739,0.083341203,0.049182694,0.154419363,114.1702058,110.9435883,118.6441739,projected,-3.637936748,projected,2302.371789,,7.668552028,4.504635305,14.53838742
40686,Maine,8/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082749998,0.049096431,0.153312482,114.2529558,110.9926333,118.7912999,0.082749998,0.049096431,0.153312482,114.2529558,110.9926333,118.7912999,projected,-3.440275364,projected,2316.325557,,7.67375763,4.511958202,14.57943203
40687,Maine,8/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082181772,0.049013099,0.152221034,114.3351375,111.0415943,118.9367659,0.082181772,0.049013099,0.152221034,114.3351375,111.0415943,118.9367659,projected,-3.246403704,projected,2330.279325,,7.682013537,4.519998784,14.62863441
40688,Maine,8/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08164045,0.048902455,0.151132977,114.416778,111.0906368,119.0800484,0.08164045,0.048902455,0.151132977,114.416778,111.0906368,119.0800484,projected,-3.056322367,projected,2344.233094,,7.692338242,4.52851297,14.67306643
40689,Maine,8/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08113337,0.048792331,0.150077296,114.4979114,111.1397367,119.2220345,0.08113337,0.048792331,0.150077296,114.4979114,111.1397367,119.2220345,projected,-2.870027527,projected,2358.186862,,7.703429054,4.536990783,14.69374269
40690,Maine,8/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080657515,0.04871542,0.149015885,114.5785689,111.1885222,119.3627663,0.080657515,0.04871542,0.149015885,114.5785689,111.1885222,119.3627663,projected,-2.687511117,projected,2372.140631,,7.714609603,4.545160598,14.71571939
40691,Maine,8/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080208439,0.048624724,0.147645855,114.6587773,111.237233,119.5022839,0.080208439,0.048624724,0.147645855,114.6587773,111.237233,119.5022839,projected,-2.508838871,projected,2386.094399,,7.725727384,4.552980689,14.73790958
40692,Maine,8/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079785648,0.048521964,0.146303312,114.738563,111.2858852,119.6526548,0.079785648,0.048521964,0.146303312,114.738563,111.2858852,119.6526548,projected,-2.333987031,projected,2400.048168,,7.736696412,4.56035042,14.76049468
40693,Maine,8/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079385136,0.048448989,0.144978153,114.8179481,111.3344904,119.816321,0.079385136,0.048448989,0.144978153,114.8179481,111.3344904,119.816321,projected,-2.162908873,projected,2414.001936,,7.747056397,4.56655556,14.78295978
40694,Maine,8/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079000283,0.048376659,0.14369556,114.8969484,111.3830504,119.9786,0.079000283,0.048376659,0.14369556,114.8969484,111.3830504,119.9786,projected,-1.995756172,projected,2427.955704,,7.757485903,4.572595618,14.80654012
40695,Maine,8/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078632605,0.048308592,0.142453199,114.975581,111.4315643,120.1400067,0.078632605,0.048308592,0.142453199,114.975581,111.4315643,120.1400067,projected,-1.832609342,projected,2441.909473,,7.769505804,4.579088944,14.83409956
40696,Maine,8/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078286753,0.048244666,0.141249454,115.0538677,111.4800346,120.3017076,0.078286753,0.048244666,0.141249454,115.0538677,111.4800346,120.3017076,projected,-1.674177559,projected,2455.863241,,7.782422716,4.585756659,14.87229525
40697,Maine,8/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077961842,0.048184208,0.140107573,115.1318296,111.5284635,120.4556405,0.077961842,0.048184208,0.140107573,115.1318296,111.5284635,120.4556405,projected,-1.52147256,projected,2469.81701,,7.795125049,4.592147319,14.92345821
40698,Maine,8/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077942806,0.048132191,0.140122589,115.2097724,111.5768526,120.5768733,0.077942806,0.048132191,0.140122589,115.2097724,111.5768526,120.5768733,projected,-1.374914125,projected,2483.770778,,7.807600585,4.598256573,14.94583644
40699,Maine,9/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078261939,0.048354675,0.141643497,115.2880343,111.6252073,120.6971058,0.078261939,0.048354675,0.141643497,115.2880343,111.6252073,120.6971058,projected,-1.234422096,projected,2497.724546,,7.81983945,4.604089284,14.96811071
40700,Maine,9/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078613823,0.048327429,0.140872831,115.3666481,111.6774044,120.8183219,0.078613823,0.048327429,0.140872831,115.3666481,111.6774044,120.8183219,projected,-1.100915769,projected,2511.678315,,7.830641678,4.609175427,14.99077864
40701,Maine,9/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079010761,0.048520868,0.142100906,115.4456589,111.7341323,120.9787812,0.079010761,0.048520868,0.142100906,115.4456589,111.7341323,120.9787812,projected,-0.974917516,projected,2525.632083,,7.840563149,4.61375681,15.01923477
40702,Maine,9/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079546688,0.049057484,0.142375824,115.5252056,111.7909512,121.1116592,0.079546688,0.049057484,0.142375824,115.5252056,111.7909512,121.1116592,projected,-0.856615167,projected,2539.585852,,7.852488153,4.619009669,15.05210534
40703,Maine,9/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079864305,0.049459176,0.142788704,115.6050699,111.8447288,121.2260044,0.079864305,0.049459176,0.142788704,115.6050699,111.8447288,121.2260044,projected,-0.747898953,projected,2553.53962,,7.865709132,4.624643474,15.08802533
40704,Maine,9/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079902775,0.049494554,0.142839183,115.6849727,111.8921298,121.3469511,0.079902775,0.049494554,0.142839183,115.6849727,111.8921298,121.3469511,projected,-0.647862767,projected,2567.493389,,7.87843858,4.629928458,15.12358952
40705,Maine,9/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079977209,0.049544557,0.142862977,115.7649499,111.9396087,121.4979257,0.079977209,0.049544557,0.142862977,115.7649499,111.9396087,121.4979257,projected,-0.5568296,projected,2581.447157,,7.890719591,4.634882712,15.15886671
40706,Maine,9/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080073222,0.049602813,0.142880147,115.8450231,111.9871651,121.6450025,0.080073222,0.049602813,0.142880147,115.8450231,111.9871651,121.6450025,projected,-0.475908853,projected,2595.400925,,7.902494597,4.639486149,15.19254547
40707,Maine,9/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080181918,0.04966706,0.142906122,115.925205,112.0347961,121.8020796,0.080181918,0.04966706,0.142906122,115.925205,112.0347961,121.8020796,projected,-0.404183684,projected,2609.354694,,7.911858591,4.642985125,15.2027295
40708,Maine,9/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080296564,0.049734508,0.142938944,116.0055016,112.0824985,121.9554491,0.080296564,0.049734508,0.142938944,116.0055016,112.0824985,121.9554491,projected,-0.340794751,projected,2623.308462,,7.919372702,4.645637616,15.209181
40709,Maine,9/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080411375,0.049800856,0.143069139,116.085913,112.1302691,122.0971069,0.080411375,0.049800856,0.143069139,116.085913,112.1302691,122.0971069,projected,-0.28599664,projected,2637.262231,,7.929273973,4.649175224,15.22102053
40710,Maine,9/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080524755,0.049863981,0.143408332,116.1664377,112.1781027,122.2184534,0.080524755,0.049863981,0.143408332,116.1664377,112.1781027,122.2184534,projected,-0.239394559,projected,2651.215999,,7.940960114,4.653352158,15.23689693
40711,Maine,9/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080640076,0.049923624,0.14381791,116.2470778,112.2259974,122.3400064,0.080640076,0.049923624,0.14381791,116.2470778,112.2259974,122.3400064,projected,-0.198989832,projected,2665.169767,,7.952110354,4.657224317,15.25156683
40712,Maine,9/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080759413,0.04997971,0.144238887,116.3278372,112.2739577,122.4830223,0.080759413,0.04997971,0.144238887,116.3278372,112.2739577,122.4830223,projected,-0.164419509,projected,2679.123536,,7.962851787,4.660841379,15.26555175
